painting,paintingLabel,depicted,depictedLabel,common,inception,countryLabel,iso
http://www.wikidata.org/entity/Q27700908,Table with Desserts,http://www.wikidata.org/entity/Q10943,cheese,,1634-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27700028,Still-Life with a Basket and Sweetmeats,http://www.wikidata.org/entity/Q373017,basketry,,1622-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27755755,"Still Life with Shellfish, Fish and Vessels",http://www.wikidata.org/entity/Q373017,basketry,,1710-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q5339237,gourd,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q191851,vase,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27614641,Self-portrait in Hunting Dress,http://www.wikidata.org/entity/Q754863,Red-legged Partridge,Red-legged Partridge,1699-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27666882,"Bodegón (copa, jarra y frutas blancas sobre fondo azul) (Still Life [White Glass, Jar and White Fruits on a Blue Background])",http://www.wikidata.org/entity/Q3314483,fruit,,1927-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q12888135,candle,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q1093742,lemon,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27700080,Still Life with Fruit and Vegetables,http://www.wikidata.org/entity/Q3314483,fruit,,1623-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27576593,Pipes and Drinking Pitcher,http://www.wikidata.org/entity/Q104526,pipe,,1737-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27576593,Pipes and Drinking Pitcher,http://www.wikidata.org/entity/Q833823,beaker,,1737-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q13222088,pomegranate,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27700908,Table with Desserts,http://www.wikidata.org/entity/Q2834390,Salvillas,,1634-01-01T00:00:00Z,Italy,ITA
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q89,apple,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q107411,oyster,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27624462,Three Monkeys Stealing Fruit,http://www.wikidata.org/entity/Q14458220,strawberry,,1645-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27701740,A Larder,http://www.wikidata.org/entity/Q153988,bowl,,1642-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27576593,Pipes and Drinking Pitcher,http://www.wikidata.org/entity/Q191851,vase,,1737-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q27548798,Kerosene,http://www.wikidata.org/entity/Q215628,kerosene lamp,,1915-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27749778,Still Life with Fruit,http://www.wikidata.org/entity/Q3314483,fruit,,1660-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27514532,Still life,http://www.wikidata.org/entity/Q191851,vase,,1913-01-01T00:00:00Z,Russia,RUS
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q7802,bread,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q27750560,Kitchen Still Life,http://www.wikidata.org/entity/Q7802,bread,,1664-01-01T00:00:00Z,Spain,ESP
http://www.wikidata.org/entity/Q27627396,Vanitas with Bouquet of Flowers and Pipe,http://www.wikidata.org/entity/Q196,cherry,,1685-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q2935,calf,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656805,Flower still life with grapes and peaches,http://www.wikidata.org/entity/Q146391,Papaver,poppy,1810-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q107411,oyster,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656647,Q29656647,http://www.wikidata.org/entity/Q146,house cat,Cat,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656524,Vanitas allegory with thinking scholar,http://www.wikidata.org/entity/Q1144593,sitting,,1675-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q6495741,Batoidea,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656805,Flower still life with grapes and peaches,http://www.wikidata.org/entity/Q10978,grape,,1810-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655264,Philopoemen Recognised by an Old Woman,http://www.wikidata.org/entity/Q178559,poultry,,1612-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656647,Q29656647,http://www.wikidata.org/entity/Q732775,partridge,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q44782,port,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q152,fish,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656647,Q29656647,http://www.wikidata.org/entity/Q10978,grape,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656805,Flower still life with grapes and peaches,http://www.wikidata.org/entity/Q30345409,tulip,,1810-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q146,house cat,Cat,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655218,Dead Game in a Landscape: Two White Woodcocks and Two Other Birds,http://www.wikidata.org/entity/Q5113,bird,birds,1751-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656524,Vanitas allegory with thinking scholar,http://www.wikidata.org/entity/Q12507,sphere,,1675-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q25364,Crustacea,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q28367,asparagus,garden asparagus,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656646,Q29656646,http://www.wikidata.org/entity/Q2984138,pigeon,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656647,Q29656647,http://www.wikidata.org/entity/Q201097,basket,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656711,Q29656711,http://www.wikidata.org/entity/Q32489,knife,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q23041430,globe artichoke,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q916760,Palinuridae,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656524,Vanitas allegory with thinking scholar,http://www.wikidata.org/entity/Q191089,old age,,1675-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q15548309,parrot,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q32945370,turtles,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656711,Q29656711,http://www.wikidata.org/entity/Q7802,bread,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656711,Q29656711,http://www.wikidata.org/entity/Q3399907,crock,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q851782,tableware,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q2929800,ram,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q373017,basketry,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656711,Q29656711,http://www.wikidata.org/entity/Q11469,glass,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q14328596,cabbage,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656645,Dog with Dead Game and a Carved Bas-Relief,http://www.wikidata.org/entity/Q63941258,hare,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q7368,sheep,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q16033394,crab,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656711,Q29656711,http://www.wikidata.org/entity/Q851782,tableware,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656639,Q29656639,http://www.wikidata.org/entity/Q732775,partridge,,1700-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q13219075,pieuvre,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q3537778,donkey,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q8355,violin,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q34384,swan,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655264,Philopoemen Recognised by an Old Woman,http://www.wikidata.org/entity/Q214169,pheasant,,1612-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q39115,spaniel,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656646,Q29656646,http://www.wikidata.org/entity/Q1367,monkey,Monkey,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656646,Q29656646,http://www.wikidata.org/entity/Q63941258,hare,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656643,Game and Hunting Gear Discovered by a Cat,http://www.wikidata.org/entity/Q63941258,hare,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q194189,sales,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656639,Q29656639,http://www.wikidata.org/entity/Q144,dog,Dog,1700-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q144,dog,Dog,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q3577495,échoppe,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656805,Flower still life with grapes and peaches,http://www.wikidata.org/entity/Q506,flower,,1810-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656647,Q29656647,http://www.wikidata.org/entity/Q373017,basketry,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q89,apple,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q3736439,duck,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q80228,bottle,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q33669098,radish,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656646,Q29656646,http://www.wikidata.org/entity/Q146,house cat,Cat,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q46360,Testudinidae,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q5881191,melon,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q11202319,goldsmithing,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q8371,cello,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656978,Q29656978,http://www.wikidata.org/entity/Q9394,rabbit,,1662-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q28367,asparagus,wild asparagus,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q3711046,eel,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656524,Vanitas allegory with thinking scholar,http://www.wikidata.org/entity/Q12888135,candle,,1675-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656647,Q29656647,http://www.wikidata.org/entity/Q63941258,hare,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656646,Q29656646,http://www.wikidata.org/entity/Q3736439,duck,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656711,Q29656711,http://www.wikidata.org/entity/Q3314483,fruit,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655264,Philopoemen Recognised by an Old Woman,http://www.wikidata.org/entity/Q34384,swan,,1612-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q3314483,fruit,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q146,house cat,Cat,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656711,Q29656711,http://www.wikidata.org/entity/Q10990,meat,,1625-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q11469,glass,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656645,Dog with Dead Game and a Carved Bas-Relief,http://www.wikidata.org/entity/Q732775,partridge,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q8441,man,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q851782,tableware,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q1367,monkey,Monkey,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q10990,meat,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656490,Still-life with musical instruments,http://www.wikidata.org/entity/Q13360264,pie,,1623-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656524,Vanitas allegory with thinking scholar,http://www.wikidata.org/entity/Q173603,helmet,,1675-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q2796766,salmon,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656646,Q29656646,http://www.wikidata.org/entity/Q732775,partridge,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655216,Dead Game in a Landscape: Two Woodcocks and Three Other Birds,http://www.wikidata.org/entity/Q5113,bird,birds,1751-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q10978,grape,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656645,Dog with Dead Game and a Carved Bas-Relief,http://www.wikidata.org/entity/Q144,dog,Dog,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q28367,asparagus,wild asparagus,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q987767,physical container,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655264,Philopoemen Recognised by an Old Woman,http://www.wikidata.org/entity/Q191089,old age,,1612-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656643,Game and Hunting Gear Discovered by a Cat,http://www.wikidata.org/entity/Q732775,partridge,,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656805,Flower still life with grapes and peaches,http://www.wikidata.org/entity/Q147105,Paeonia,peony,1810-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29655264,Philopoemen Recognised by an Old Woman,http://www.wikidata.org/entity/Q9394,rabbit,,1612-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656524,Vanitas allegory with thinking scholar,http://www.wikidata.org/entity/Q571,book,,1675-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29656643,Game and Hunting Gear Discovered by a Cat,http://www.wikidata.org/entity/Q146,house cat,Cat,1650-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656524,Vanitas allegory with thinking scholar,http://www.wikidata.org/entity/Q13147,skull,,1675-01-01T00:00:00Z,Germany,DEU
http://www.wikidata.org/entity/Q29655194,Q29655194,http://www.wikidata.org/entity/Q25587,Phocidae,,1621-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656896,Fruits and vegetables,http://www.wikidata.org/entity/Q201097,basket,,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656897,Butcher's meat with dog and cat,http://www.wikidata.org/entity/Q28367,asparagus,garden asparagus,1651-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656639,Q29656639,http://www.wikidata.org/entity/Q63941258,hare,,1700-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29656805,Flower still life with grapes and peaches,http://www.wikidata.org/entity/Q102231,rose,,1810-01-01T00:00:00Z,Belgium,BEL
http://www.wikidata.org/entity/Q29840223,Preparations for a rustic lunch,http://www.wikidata.org/entity/Q7802,bread,,1775-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q29842511,Q29842511,http://www.wikidata.org/entity/Q30345409,tulip,,1650-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q29840223,Preparations for a rustic lunch,http://www.wikidata.org/entity/Q3399907,crock,,1775-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q29842384,Q29842384,http://www.wikidata.org/entity/Q8355,violin,,1725-01-01T00:00:00Z,France,FRA
http://www.wikidata.org/entity/Q29842384,Q29842384,http://www.wikidata.org/entity/Q2207370,seat,,1725-01-01T00:00:00Z,France,FRA
